V1,V2
284,2030
1702,1873
21,51
596,1052
2247,1568
791,2115
1915,1921
1994,1830
1773,640
363,2189
1647,1184
1943,778
1778,1666
362,1374
84,1296
1348,987
111,209
1418,633
100,2047
2023,1727
437,1247
2332,678
533,1420
183,1674
439,1319
295,2029
169,1396
815,1386
560,689
862,397
425,2353
1209,1032
404,1378
1545,671
2173,611
1669,1522
738,2146
1530,1963
1390,450
1950,1354
622,1410
300,1202
1687,1988
828,6
2066,561
1286,1832
1797,2183
289,701
1362,620
829,597
728,2277
399,760
45,2204
1210,1905
733,1865
1314,290
27,457
520,1938
391,2252
2245,1161
586,1068
1507,539
1181,1352
272,1387
1591,237
1676,297
2475,1372
548,2333
205,2079
478,2449
1643,1612
106,1287
2318,795
741,2121
392,1405
627,1346
365,2022
458,1381
387,2128
2253,534
420,278
1209,1187
77,1520
1920,2119
371,2205
1774,2016
332,1898
85,1479
1902,211
417,1050
376,2196
1404,137
144,389
319,725
1141,607
284,2071
1463,1569
2367,594
246,2098
1975,251
209,2058
989,462
1471,543
1858,29
344,2034
240,1107
1134,454
304,1220
685,1575
186,1499
235,1513
1197,119
2019,1102
368,304
884,1361
1258,1931
828,650
243,2115
329,698
1078,24
398,2243
675,1033
1893,723
389,2155
397,2152
2105,2305
1063,1505
1646,2316
852,963
335,1204
2097,2105
1406,1371
22,1343
105,1380
1121,1234
1049,2470
1808,1445
2023,274
228,343
965,782
2125,2042
520,29
330,2245
966,1894
944,135
136,1091
1428,294
1166,1611
1003,829
1389,1258
1642,2058
242,1206
1550,2040
1563,1698
231,1435
960,994
327,1504
1085,768
2348,343
1450,387
701,2019
386,2223
1489,959
332,1562
312,2161
1046,1809
1898,1747
1532,1628
1417,765
1404,344
254,2072
538,1538
908,1063
264,632
2253,412
1595,1136
1111,2479
586,1733
325,2206
160,1201
2043,1554
308,1249
733,1788
1125,1335
1141,415
207,1309
1146,1206
1492,1701
273,2227
576,1834
305,503
1009,1148
2363,1915
513,2398
2087,182
299,2150
300,2174
2260,2258
357,2164
2073,1799
1323,212
1576,2352
779,2280
424,1569
778,1977
2124,1908
2225,2422
2252,517
135,1516
907,754
1644,1968
1253,1103
344,2072
310,2171
249,2203
1069,194
1215,1230
636,886
268,2253
474,835
316,1619
563,1125
1294,974
361,2128
1380,1659
2474,1624
2284,341
279,2095
1508,2431
58,1098
426,1437
2424,1229
195,1552
733,1479
2471,1872
2084,1103
2143,1471
1262,854
139,1561
1687,2082
187,1361
477,1322
184,1523
1680,530
1666,321
253,2129
621,580
24,2397
258,714
1360,492
1341,1575
1070,1086
224,2238
330,2193
1950,2323
286,1492
2190,2228
1216,173
839,956
367,2102
1448,826
1936,1524
840,1468
1270,1175
466,910
386,2235
205,2143
735,2214
245,1234
171,1279
2015,291
471,378
1325,209
344,2048
298,2105
276,1480
1025,2096
261,2007
1260,763
1266,1562
460,1842
135,1481
144,1951
229,2223
266,2105
2315,1568
2324,1528
404,1408
234,2221
748,2326
2271,157
186,838
534,2258
386,2089
179,1220
1735,1053
850,665
602,280
2012,1418
271,1191
143,1452
1366,1386
66,1243
459,1481
29,93
1077,1830
607,407
273,404
229,2023
1952,1114
1919,1024
435,1091
681,131
2340,2472
987,1264
1027,1175
52,1454
1342,1789
242,2127
68,1366
2365,597
555,1842
380,1501
2196,1986
1833,951
202,2312
289,2206
470,1213
377,2156
2002,1497
2213,2450
307,2226
283,2036
850,932
991,414
376,2220
627,1854
1059,2021
446,1292
2089,1013
384,203
241,2025
1748,183
284,2183
328,2057
213,2474
551,1984
354,1945
1305,1232
1006,835
304,2063
300,1806
68,1408
535,258
268,2175
1325,1036
223,2118
21,1021
967,2303
654,1520
370,2415
394,2228
2123,715
1873,973
214,2102
318,2042
1905,2221
289,1464
985,1812
1616,1566
462,927
1612,2457
341,2018
108,1311
233,1534
381,1308
369,2159
419,1271
162,1409
231,2191
2304,1958
712,720
814,483
480,1523
382,2223
2142,2175
300,2049
415,1204
1170,691
334,1024
543,949
9,1477
1292,2009
303,1347
246,2154
351,1551
254,1310
1465,1081
1528,2435
243,2012
460,1462
2044,1889
1868,1747
2202,854
1312,1512
117,2384
1784,1422
244,489
257,400
1062,1767
236,1470
328,2131
966,791
1201,91
1236,563
843,2382
2018,1322
1458,1475
1110,2055
2173,141
54,1885
2229,427
1823,8
392,1489
222,2206
720,936
930,1136
674,1909
135,1950
1947,87
835,82
341,1514
398,2203
640,1068
289,2118
393,1979
322,2180
1834,1183
2206,2416
1854,477
292,1256
418,1996
444,1086
192,1388
218,2015
1171,425
268,2246
92,1391
189,1399
156,1247
2341,1920
440,1325
344,2227
2309,291
2493,1179
328,2255
763,1474
655,1763
270,1291
328,1922
946,1081
930,718
1827,2201
215,2234
601,1475
185,1515
1766,273
378,415
2054,878
832,1964
887,563
258,2082
729,1673
929,1430
1633,2051
262,1250
393,2036
999,1085
1594,194
492,837
853,1400
2100,488
1557,733
1269,632
2289,446
2318,1587
2245,1296
2105,382
1118,153
545,1415
348,2208
366,2156
1131,1032
367,1794
94,1311
2412,2122
1246,1244
2459,1806
252,1044
90,1331
305,2236
1693,1038
2490,755
293,1453
234,2247
2381,2263
1977,2329
1506,2092
511,2435
834,1853
1173,168
492,528
757,1937
1908,444
255,2109
1021,1191
500,448
1830,1304
612,1691
785,1244
286,2440
2378,1236
402,1003
339,2080
899,758
944,93
2102,2405
1415,91
1882,1517
36,1428
444,1357
1419,2149
1347,1078
1036,547
358,2076
2137,1577
704,1967
114,1717
2342,1750
357,2033
35,1424
124,1338
2279,900
251,131
2413,74
300,2023
111,1205
920,546
428,1571
705,1203
297,2157
281,2170
713,1995
0,232
616,834
1242,1891
1133,1630
1134,1231
1211,93
198,1425
771,1353
2008,1158
1747,1557
801,591
475,867
1091,1217
1997,1984
144,1056
1226,871
1013,912
1250,1707
654,1735
2411,44
1139,1323
628,1328
510,1180
993,51
1723,169
219,2173
2173,883
526,2386
2234,1788
239,2070
266,1294
158,17
539,2471
2494,2275
1157,775
433,1457
202,2240
1578,1529
1882,1645
1792,623
714,2049
509,1055
348,2135
1520,1286
154,1251
529,231
110,1558
416,426
163,1367
474,1446
1306,1340
259,1213
2103,2265
1083,1247
1510,1821
330,1845
224,847
902,2373
1393,757
662,190
361,1282
1082,470
1785,812
295,2158
570,290
364,2046
426,272
262,1293
215,2102
1894,1986
394,1427
1072,529
220,2148
260,2094
370,1657
2145,917
197,1474
1052,510
631,584
309,2191
1792,1852
393,2276
470,1125
226,1953
589,1882
1154,1743
157,1440
554,704
726,234
1369,1110
1111,1900
1030,1408
1796,2075
133,1569
2049,516
1632,1176
155,1252
949,562
310,2016
116,1539
1206,716
766,1790
1829,77
380,512
1566,1475
331,1223
2417,408
467,99
327,2222
241,2125
301,1283
222,1428
108,1562
1805,1378
871,1864
1262,1936
879,284
308,2097
806,423
302,2168
1286,152
251,815
17,1451
228,1335
790,1290
729,850
2283,1932
1096,570
1429,1793
509,1539
858,828
365,2170
280,1475
374,1342
87,1056
2190,88
2409,1411
453,1226
55,1918
2055,924
1877,130
234,2119
308,1176
460,182
232,2192
278,2087
1483,1780
40,1224
2008,842
1931,2376
1024,1681
1453,1999
479,1036
330,2195
313,627
2104,2261
322,2234
250,2052
223,2167
269,1247
259,2190
2250,811
2181,200
711,257
248,1336
232,1275
1005,1607
358,1312
844,1255
1108,1452
336,2079
106,1448
1251,1695
560,1277
1944,155
352,776
1500,1895
1336,950
2206,1696
282,1306
374,1299
609,1243
280,1324
384,2225
2478,1735
1081,1371
2179,1197
336,1549
2487,852
499,143
413,834
1326,1453
330,1564
665,1772
1117,1688
882,1945
1546,1170
222,1833
410,1517
1388,1042
2157,2356
1102,1193
1675,1696
481,1528
1624,428
623,2496
1086,1782
1884,610
1447,824
361,1215
1453,447
450,591
576,2139
1660,1489
297,1217
455,1103
106,1226
912,684
1811,990
191,1586
2097,784
2126,1088
421,2101
830,1215
426,2092
572,1734
1994,1681
1401,1135
894,43
1850,490
484,2123
560,1233
602,1788
207,2020
620,218
1807,1405
831,1651
296,1520
440,2004
2301,1443
403,1213
233,1200
1259,1308
553,45
228,2092
1468,671
911,2055
748,1634
516,1213
557,2052
1063,910
106,1208
429,2068
1219,256
621,1066
1101,1244
251,2112
2423,915
2151,1170
2104,1079
57,1230
491,1254
2087,51
1888,1840
295,1222
2284,1064
502,536
25,1210
308,4
420,222
861,1726
638,1131
439,2096
434,2080
689,1894
151,1223
1628,1442
398,2033
1756,2389
2495,254
419,2133
111,970
486,959
532,1379
524,601
1554,2005
202,2123
303,1383
417,24
1870,1202
499,2164
1244,812
21,575
836,750
610,1233
393,2045
592,1014
461,716
319,897
125,1226
1245,1973
1346,1855
1562,1994
632,1806
2320,2281
124,331
1959,2293
665,1353
258,1220
418,2159
423,1233
2388,283
2172,1074
620,1238
2484,1447
1540,180
231,2130
407,2025
282,2186
2361,639
1794,2348
458,2102
1967,105
230,2035
1292,1559
361,922
573,1224
79,265
651,1651
1050,2216
1985,1568
1602,2188
463,2148
1181,1405
579,2180
782,1211
457,1215
500,2002
730,1200
2481,1380
1765,1962
403,1908
2278,225
216,1111
338,1965
842,1357
578,2136
478,2055
1240,283
540,2174
1670,2056
67,1201
467,2075
114,535
564,2009
65,1203
1972,256
1874,521
1084,1749
316,2472
313,1203
159,242
357,342
1654,960
52,57
442,1227
76,1209
735,1054
1272,1897
306,1597
1306,1609
599,2154
1879,281
1462,518
417,1215
404,1218
2183,573
696,1529
1671,1798
40,1202
233,2112
14,1220
2458,1019
1142,1691
58,1936
2306,275
1823,2294
271,1622
296,2107
388,2028
349,1375
353,2186
471,1882
327,1360
330,2009
317,1580
1157,1877
466,1375
475,1015
112,1178
411,2073
2260,1981
147,523
414,2084
165,1232
896,705
28,1217
397,1202
686,1257
1607,1724
537,2140
1248,579
1638,404
779,654
2320,1792
531,407
1553,2461
943,379
2078,1932
509,2084
632,772
1840,1146
207,2166
80,1222
556,1209
931,2258
828,1240
561,2026
70,1210
499,2187
1558,145
2198,821
1793,1656
615,1511
49,645
362,2041
470,2074
566,2082
1235,250
232,2047
643,1047
2092,1224
365,2054
1159,215
2490,372
1653,1528
979,1378
2229,2209
475,2184
2324,1627
1653,674
858,1325
489,1842
826,1215
37,938
792,1727
1717,1690
1080,782
1413,522
397,2099
557,1103
1797,1658
149,2477
669,1553
800,1818
417,2115
2157,808
550,1211
953,1560
813,366
1453,1375
630,1672
558,1212
594,2164
2262,2403
1607,2049
26,295
267,1149
113,1448
149,1206
500,2120
395,2113
399,1700
395,1224
427,1375
856,1464
416,1347
1862,2228
451,2021
1780,461
352,786
143,981
571,1228
208,1807
1420,1403
182,1225
314,1031
488,2081
2467,774
207,1093
1119,1837
1201,2310
1468,1340
1610,757
1606,1965
2102,1161
281,2175
535,2128
416,2213
679,1538
444,1931
276,2060
522,581
1938,407
352,2158
675,1066
2274,2355
1162,1566
573,1889
960,2426
2247,192
604,1225
563,1403
1961,995
843,1761
2280,1181
722,1821
1024,627
804,926
163,1228
2278,1336
491,2081
30,1203
396,1339
801,1970
455,1701
457,642
405,2028
728,1578
382,1281
1082,393
1703,4
2105,750
2021,1168
634,1694
173,2239
1289,592
358,2011
2454,1228
171,1212
2296,1730
65,48
570,1716
560,2073
2298,735
2410,224
1348,529
389,2062
2389,473
107,920
729,1336
2167,1086
2263,597
2424,567
974,2134
464,1225
507,2091
797,1396
591,1224
490,1086
240,1699
1922,1822
1739,135
517,1205
2238,1328
1462,2202
91,1220
842,1173
281,2166
1112,1958
862,1855
2345,1059
394,1266
2183,566
2038,1375
881,224
1074,2314
757,1167
2261,2218
1677,781
351,1883
1642,1932
1815,435
84,1041
1231,1802
286,2010
426,1589
119,2054
846,1679
635,2061
474,2158
224,1949
386,2109
256,2139
2217,1498
415,1569
1383,771
607,1443
36,1210
2119,354
210,2156
546,2178
780,1132
321,2101
1244,923
423,1218
363,1219
2454,1715
2441,2166
854,2308
1392,1330
229,539
1715,577
201,2110
844,1889
1968,1946
281,2159
503,2121
682,1402
691,1768
1752,185
209,1222
1472,78
364,1713
1340,1966
94,1220
243,1681
389,2155
295,2185
2232,2154
687,1474
794,1664
480,1022
1911,1630
397,1684
635,1053
24,1208
367,1418
502,2109
2211,715
433,1639
1776,395
254,1209
319,1221
340,1406
2181,131
1648,363
572,2153
383,2161
1114,377
319,1220
286,1057
275,2060
1011,940
1357,1210
389,2098
1420,2312
544,255
315,2103
1825,2053
2217,2271
764,97
755,1064
468,1200
2211,427
425,1089
1867,2458
122,1215
2468,2429
48,1202
676,1797
1576,1623
410,2152
2358,2190
373,1910
109,1202
347,1207
182,2043
146,1208
575,2148
709,2325
212,2037
1614,830
418,1055
2104,734
177,521
292,1217
95,1205
134,1778
1053,2450
165,1215
427,2135
2043,618
323,1696
1578,991
583,1201
246,2135
744,1025
268,1227
1258,864
204,1205
102,1
300,1625
1307,402
1247,783
319,2088
2453,1512
1616,17
446,2086
1340,305
1959,1910
311,2174
468,1221
99,1205
333,2014
373,2045
373,2055
1047,696
115,1195
1557,1753
82,2114
660,1394
1695,691
294,1532
1889,1046
770,694
2272,2053
1221,1447
516,1226
1575,1212
210,2492
336,1740
569,2134
1428,363
1431,1842
475,2059
291,2175
242,1232
2212,568
851,1465
498,1223
2155,1623
540,2408
425,2135
379,351
335,470
265,1228
708,1534
721,1510
421,1320
533,2391
1259,1722
2367,2383
329,2002
2245,854
588,1548
2102,596
1982,945
208,1217
355,1209
441,2068
835,1199
492,1226
301,2137
1046,1151
365,1234
2178,1316
801,1273
2487,1800
1041,1410
1262,305
1808,1713
1657,90
231,1197
2339,1357
399,1638
1783,1160
482,1389
2355,2449
338,1812
453,2010
1609,1330
2277,500
50,1228
1538,544
1117,1370
1079,389
556,2078
2296,1134
211,2052
732,1020
1200,362
1511,180
543,1190
584,2046
1360,540
1953,1666
112,1219
710,333
507,1214
2280,971
494,1190
1767,1895
2360,2465
1739,235
545,1048
1185,1338
1434,347
283,1215
1905,320
719,1292
1,1228
2278,1176
267,2101
2236,2219
47,1224
293,2131
29,1232
552,1216
569,1613
486,1206
466,2187
2257,509
1585,139
474,1633
54,1213
434,1238
517,2099
39,1476
2299,50
1056,1238
327,287
369,1200
1240,227
893,2213
265,1221
301,1085
527,2280
777,1535
236,2116
468,1146
707,2209
1704,2218
360,2160
6,1213
966,466
1260,677
475,1230
529,1208
51,592
701,16
249,10
160,1213
50,1226
829,1453
267,1208
426,1212
540,340
205,1232
160,1548
1229,2023
343,1225
415,1232
688,1314
408,1264
2206,1898
641,1261
1011,1925
2400,2234
62,2381
1217,1978
2134,2142
2324,2323
110,1776
43,744
571,1700
548,2012
266,1512
2233,824
490,1206
2130,145
233,1233
1920,1681
494,1206
655,1853
1732,2481
608,2117
595,1213
229,1676
65,1202
1570,1027
1783,582
2155,238
542,2003
261,2236
2462,509
320,1220
1286,699
114,1231
388,327
2122,2000
519,1234
2009,48
1928,148
1193,303
349,1213
443,1197
1367,145
1847,1456
521,1218
607,2014
692,616
2427,2290
812,1553
507,1221
273,1802
2488,67
607,2098
230,2025
1454,30
431,2109
407,1380
210,1164
337,1210
1379,147
374,1916
1116,1829
498,2045
2197,2061
276,2043
240,2064
398,1870
1083,1242
222,1223
1536,82
654,291
33,1807
584,1976
408,1277
506,2104
2424,1867
370,2499
2389,1761
1283,1947
1031,2330
912,1172
834,1428
2107,2375
31,669
1485,328
291,1800
528,1781
2419,1719
93,1220
295,1213
322,1889
1367,407
544,1604
1566,1149
178,2159
395,2066
307,1202
909,1965
91,1226
743,1326
2065,639
419,2066
605,1224
2376,2056
2148,435
286,2036
1341,20
593,2008
540,1229
224,865
245,2023
358,2040
1043,1928
1098,1939
2454,314
743,1561
1809,1002
1995,1146
2483,1320
1199,1313
2230,2364
390,1583
1069,363
497,1261
780,1078
1145,2308
1326,59
122,1218
285,1229
571,1803
323,2147
124,1265
381,1228
491,1174
105,437
1457,2040
318,2055
506,1714
247,2052
1113,2454
915,1150
309,1240
206,1073
1061,481
1925,739
1211,1982
575,1229
206,2128
316,2053
474,2096
371,1216
773,1555
1675,1275
48,348
536,1222
379,1224
2034,2492
538,1962
387,2053
1869,1559
1856,2393
721,1142
458,372
86,205
728,1839
656,1842
659,1256
497,2076
484,1562
499,2184
228,2113
286,1529
29,1209
999,1522
2122,1906
206,1528
157,190
875,1520
2210,1024
1278,1453
550,1233
853,1688
121,2330
2076,1600
928,407
1728,1104
459,1837
660,1979
93,2288
113,1930
2439,2265
1944,398
547,2100
2349,1895
1646,2188
85,1758
1773,1920
1465,2161
540,2185
550,1442
158,1201
531,2165
724,1799
976,1608
216,2047
1521,1612
1384,1938
317,2056
476,1227
795,385
1389,238
1432,238
2424,1956
326,637
260,1227
1084,359
1656,1297
384,2111
326,2189
595,1922
180,1233
416,2176
269,1714
581,1891
1863,2423
762,1844
648,1021
123,1176
2275,921
2268,1478
1151,1430
8,659
331,1217
1812,2169
550,1205
1888,1287
328,927
2100,1752
164,1214
1841,681
1754,1100
2439,1578
1957,2431
381,1665
160,1333
2353,245
2041,1807
2477,2099
444,1280
1161,1206
1192,1734
509,996
1631,2192
1218,1573
1691,2358
264,2033
1144,1396
973,2057
151,1226
2141,2241
1664,1085
1734,1608
372,995
413,2066
2014,2452
1344,2378
44,221
306,915
933,1487
192,1202
2157,1189
848,2388
255,575
963,1260
1538,1922
938,1425
648,1186
464,1378
779,1476
333,2099
633,1755
647,1622
1217,68
225,2039
505,939
602,1932
1550,1269
1217,1665
960,270
1622,1354
1632,4
224,1412
431,2051
1128,1891
2044,1423
2492,184
472,1231
1539,1186
332,1314
10,1227
420,1666
109,2031
497,1217
2351,436
281,1547
1667,2164
365,2142
845,2009
729,2083
1006,407
2349,1178
2225,2163
1876,203
364,2070
280,2078
749,1153
2177,113
1233,1928
534,1568
1843,2171
1348,17
700,302
2205,2102
485,1312
219,1822
255,1195
957,423
392,2048
1033,639
541,1795
432,1752
2217,43
1425,2240
370,1837
167,1223
167,1316
431,2021
361,1222
1534,1913
905,1620
10,1209
402,2039
143,452
275,1838
1994,1652
810,1617
2239,1475
893,846
484,1126
1293,1088
1485,1375
331,1343
1307,485
886,2490
236,2048
391,598
916,2048
2090,1142
449,1204
1156,898
2485,790
458,2104
2127,2183
2051,1807
1493,1757
930,1003
641,1442
638,1535
262,1220
609,1220
381,1891
1105,1280
509,2160
1828,51
370,2029
480,2030
247,2156
185,711
2306,659
297,1159
90,1205
984,2311
367,1609
528,1210
605,1702
551,2141
609,2043
527,1632
789,1483
577,1230
2022,2224
572,658
833,1195
203,2156
1376,1124
488,1548
2446,406
915,945
1961,1718
695,881
315,2109
758,32
772,2102
2383,2434
257,2001
401,1902
5,1234
257,1634
1121,535
238,2073
666,1701
448,2006
474,2012
150,1213
2360,1180
1989,1721
671,1473
1921,2314
1378,1857
489,2035
339,1232
616,1828
812,1170
424,704
936,518
1900,2293
2419,305
775,1713
231,465
1798,96
1919,2134
1987,512
612,2182
769,1217
449,1659
829,26
984,383
617,1677
653,2181
921,1302
642,2460
2243,173
2299,1561
465,2144
1061,1128
1079,1973
553,1230
601,2075
2112,1074
1055,1193
428,950
1095,196
493,2244
586,2136
384,2137
396,1027
1690,1872
559,1275
1097,1080
2232,2342
2496,2125
1017,977
2418,301
953,1450
1218,1689
493,1221
868,129
1227,46
585,971
197,963
2427,2330
597,1220
62,1203
396,2206
2194,2327
425,1208
952,529
2024,1691
2419,1724
250,2128
884,3
194,137
366,1192
581,1243
438,1217
1475,1243
723,1731
599,2093
1313,1624
1644,1125
276,1232
2278,158
400,1253
1642,2072
436,2014
767,1993
126,1219
390,2047
1603,305
1228,1538
1082,2417
396,335
1798,2030
406,1857
739,31
503,1850
481,1480
1969,2268
1002,1763
1495,1289
611,1229
233,1456
2116,2447
1712,663
678,1137
466,1553
79,1380
347,1584
1052,227
444,2119
2081,368
118,2026
809,1786
2435,450
115,747
466,1219
283,1227
379,1818
1762,1391
2072,678
489,2078
403,1230
575,1875
511,2101
1577,2003
408,2015
1194,2211
1571,2099
91,1222
461,1743
325,1206
409,2185
898,830
855,484
627,2113
2029,1948
2317,484
1320,2323
761,823
462,2071
1821,975
2039,506
377,1615
445,1346
2341,451
527,682
335,1297
2310,149
1997,1537
2307,334
2171,42
282,1072
110,1211
1012,1713
1397,2314
200,2041
566,2041
225,2040
426,1228
301,1254
584,1783
246,1659
1355,550
532,1677
1899,2075
591,1411
569,1224
2180,1407
1529,88
2376,1964
593,2054
1104,275
231,2048
1297,1493
2059,434
746,2162
300,1442
865,1189
230,1427
1927,1169
601,1676
884,497
515,1665
350,1539
1442,701
1872,1688
2474,2116
457,1131
1905,1705
772,1908
57,1342
476,1888
610,1221
1189,2003
2042,1008
304,2099
1189,895
1407,256
383,2088
824,1921
776,1059
790,1586
1209,21
966,660
198,2387
375,2099
1585,1200
791,1278
513,631
592,2086
374,1246
837,1414
388,2169
1012,1810
97,1538
407,2086
2447,1128
2290,1046
2327,519
508,2127
364,1221
1109,2413
2384,2197
764,2152
607,1728
802,273
264,2068
2040,1860
1936,841
498,2143
210,1220
1783,81
575,1513
1147,2383
1523,248
699,76
541,1224
39,2132
813,1486
1146,530
1724,656
735,1315
1626,2372
1501,1989
800,1374
504,1221
2432,1088
2432,1526
981,2407
1952,1112
1100,949
179,1201
1048,2316
290,1540
590,1578
40,1097
416,1197
2275,2475
250,1806
1985,344
1601,621
2359,505
1118,2468
119,2078
2066,1435
1221,391
1402,1513
2004,1614
65,199
1004,413
259,2099
238,1217
191,1201
1989,960
310,1218
279,2000
1360,1621
519,2160
461,2321
612,1222
612,2047
316,1227
595,2012
354,2140
1130,372
589,516
530,1538
215,401
296,1214
697,1839
2195,1385
1714,2486
230,2044
1291,448
24,1210
442,2057
8,1110
460,2090
1804,1968
79,1206
634,185
2430,2277
1971,1914
2496,1894
1867,603
798,1219
1543,1669
580,2417
197,1065
1525,2242
1269,841
1495,2188
988,1590
247,1852
930,1685
405,2164
248,1922
2379,2273
38,884
414,1226
164,1559
115,1381
1482,1971
1288,1578
538,1434
1396,381
361,132
1950,501
1832,1422
526,1141
260,1218
852,1184
1708,612
749,1679
1056,2402
1559,553
774,764
572,1219
554,2135
506,1220
404,1876
374,1282
432,1205
842,1173
9,333
2414,141
1371,2147
431,1052
910,2232
121,1229
39,1212
567,2082
1901,2296
222,1279
282,2118
1137,459
492,1213
320,590
321,2045
1480,1738
519,2024
2398,166
161,1378
1681,1104
66,422
272,1538
405,1234
359,1330
586,535
535,2171
1676,1528
578,1452
39,1030
1013,2028
766,1095
1423,229
1400,1585
2410,1943
1927,1113
617,2423
1606,2258
452,2087
411,2138
1577,2193
83,1216
154,1229
1552,1372
781,1309
400,2149
381,1218
203,1220
470,2174
2173,1215
30,1229
623,2268
1751,1341
62,1205
642,1620
1095,974
476,2147
507,1204
2186,10
546,1200
617,1812
2205,1452
638,2034
550,1232
537,381
2313,2241
1746,1513
326,651
548,1815
368,1971
1020,1490
451,1206
2353,597
585,1413
1522,977
515,1226
286,1207
507,1531
609,2067
607,133
292,196
467,1592
2,1369
526,1211
772,1118
1403,286
1106,878
425,2177
359,2085
804,2447
1566,630
1795,2458
255,2116
169,1229
1350,676
420,2137
2374,71
2357,1259
850,2274
1137,12
845,1627
2244,1259
604,1176
1374,509
2197,910
1233,1056
370,2124
1652,1599
1644,1246
1880,2398
1764,48
1342,1315
403,1754
1799,218
357,1520
248,1691
1610,2251
288,2166
1491,85
336,2031
1602,476
1083,2170
318,1879
487,2146
1847,2253
313,2070
525,2113
349,2189
19,1205
2270,2055
1528,2220
2002,2215
594,1324
1667,59
1086,234
609,2283
776,1889
1048,565
392,1450
41,2162
246,1227
439,2079
1269,846
73,139
1091,991
515,2015
53,1227
529,1305
825,2162
156,339
854,959
356,2031
1877,659
359,1553
24,1209
882,639
203,1202
129,256
286,8
732,1070
8,1232
527,2130
1366,1971
112,1219
579,1315
1712,272
385,2122
364,2050
50,1225
182,1929
683,549
2011,1559
474,2082
653,1140
509,2090
217,1139
2476,280
1457,1933
24,2115
1503,1686
2275,587
822,2109
408,1718
1507,245
49,1208
413,1191
584,2164
608,2194
218,345
803,1287
446,1322
12,2230
1262,2115
652,2285
674,239
779,1825
481,2145
110,662
268,2401
471,2089
2108,911
454,1206
158,1220
226,2118
220,2017
555,113
830,250
1774,108
2236,467
296,1135
390,1872
1094,1284
385,1196
616,603
1430,667
201,1201
380,2006
356,2085
2135,1660
2410,724
730,919
1664,1945
1544,1199
2096,819
468,1225
523,1217
608,1491
571,1651
340,1207
56,1208
1016,1509
2386,772
2258,2012
454,1201
386,1585
610,1213
1642,1414
1172,2476
490,2168
553,1473
209,2131
382,2217
353,2073
452,1213
476,2021
391,1316
274,2064
1073,447
440,1202
212,2014
962,1579
2264,1344
637,587
1274,2037
547,1491
1078,258
631,1845
2404,2080
573,1448
1176,1064
2267,1702
1130,1566
392,2018
416,1795
350,1683
627,1297
1842,932
1423,1844
487,1483
432,2090
124,1233
1309,1533
2006,1840
348,1509
381,1468
701,1183
1733,1095
349,1458
350,1210
1105,2397
1708,291
1892,273
517,1546
347,2108
1446,1602
486,1181
2426,1389
560,1390
238,1214
578,1224
755,1525
2499,1783
1624,949
1736,2169
1234,1129
1510,2214
1554,276
401,1233
2293,202
43,421
671,1245
390,1245
712,2167
1271,781
400,1210
382,760
1623,1728
1185,2082
514,1228
946,721
533,1921
168,1207
1255,1538
443,2046
2301,118
1997,2498
348,1216
1772,300
395,1234
1711,23
432,2012
503,1779
1841,891
1746,1768
2146,105
86,1733
2005,1070
996,910
230,2041
288,2079
1074,78
2399,2490
26,1211
22,1204
322,1495
1032,1698
435,1630
773,1649
579,1051
614,1210
1667,83
207,1209
628,1467
275,754
2180,1812
215,1205
1519,1325
911,2050
2120,976
246,2143
217,667
1827,2214
646,1858
542,2113
1492,27
602,1
946,1270
396,1221
1329,1578
631,1306
280,1210
256,2078
227,2074
32,1231
587,1204
388,1539
1416,1190
891,300
1517,953
540,2000
235,1510
1933,358
427,2072
749,1608
1690,1877
447,2022
2466,2494
8,1224
1644,879
112,1512
540,559
208,2062
364,1850
2465,918
482,1374
120,1217
1719,873
559,1211
2164,1234
1297,1689
861,1585
304,2164
551,1205
1813,1771
298,2117
1838,2176
562,2022
2070,282
1173,1526
488,687
518,2100
1195,1958
242,2088
555,1778
716,1116
1627,2229
314,1219
423,2186
1401,1565
76,1214
2254,736
552,2174
381,1203
1996,2020
1028,1098
4,1214
2236,380
1154,446
66,1204
1070,583
45,1201
446,1781
509,1214
1800,1859
347,1201
1779,283
168,1225
26,1228
593,2118
650,480
495,1216
679,1754
787,1649
175,1216
1836,1421
1841,2355
454,531
176,1
255,2117
336,2122
759,1829
473,2183
2379,707
346,964
2149,1663
1431,1573
1099,551
1012,181
1919,1075
2019,190
1165,1070
868,717
532,2164
410,1100
1619,1215
600,1473
913,16
549,2011
922,1298
234,2087
1991,2016
1970,1948
495,2065
864,1318
142,1233
1838,2346
306,1203
1928,2431
1888,1772
365,1227
302,2171
2273,1527
81,1218
1129,540
548,1374
896,13
750,1613
424,1211
502,1217
542,1204
677,1323
221,2164
1268,524
785,1690
497,2158
626,1279
230,2187
307,2039
2119,471
1498,557
745,2327
665,1177
538,1213
464,2184
305,2041
1783,1725
432,1750
1816,348
491,1260
2345,703
256,1211
747,576
150,1200
2496,1404
989,404
1328,361
2059,1
566,2180
260,1110
1689,1540
562,1283
78,649
1606,555
545,2080
595,2171
914,2347
595,1066
508,2049
247,2101
298,2059
188,1222
355,1685
269,1214
1645,2073
35,492
354,1205
1720,510
2132,1274
648,1754
208,1225
688,1355
1326,661
428,1209
1718,1428
2393,442
828,1747
564,1215
828,1148
1345,46
599,2190
1310,2468
2324,1456
354,889
2032,454
47,1132
1960,2155
